title,ads_bibcode,affiliations,total_citations,non_self_citations,status
Fundamentals of interior modelling and challenges in the interpretation of observed rocky exoplanets,2025SSRv..221..123B,"Baumeister, Philipp: Department of Earth Sciences, Freie Universität Berlin, Malteserstrasse 74-100, 12249, Berlin, Germany ;; Miozzi, Francesca: Earth and Planets Laboratory, Carnegie Institution for Science, 5241 Broad Branch Road NW, 20015, Washington D.C., USA ;; Guimond, Claire Marie: Atmospheric, Oceanic, and Planetary Physics, Department of Physics, University of Oxford, Parks Rd, OX1 3PU, Oxford, UK ;; Steinmeyer, Marie-Luise: Institute for Particle Physics and Astrophysics, ETH Zurich, Wolfgang-Pauli-Strasse 27, 8093, Zürich, Switzerland ;; Dorn, Caroline: Institute for Particle Physics and Astrophysics, ETH Zurich, Wolfgang-Pauli-Strasse 27, 8093, Zürich, Switzerland ;; Karato, Shun-Ichiro: Department of Earth and Planetary Sciences, Yale University, 210 Whitney Ave, 06520, New Haven, CT, USA ;; Bolmont, Émeline: Department of Astronomy, Geneva University, 51 Chemin Pegasi, 1290, Sauverny, Switzerland ;; Revol, Alexandre: Department of Astronomy, Geneva University, 51 Chemin Pegasi, 1290, Sauverny, Switzerland ;; Thamm, Alexander: Department of Earth Sciences, Freie Universität Berlin, Malteserstrasse 74-100, 12249, Berlin, Germany ;; Noack, Lena: Department of Earth Sciences, Freie Universität Berlin, Malteserstrasse 74-100, 12249, Berlin, Germany ;",0,0,success
True spin-orbit obliquities distribution: data-driven confirmation of no clustering of misaligned planets,2025arXiv251110313M,,1,1,success
A Dynamical Scalar Field Model for Dark Energy: Addressing the Hubble Tension and Cosmic Evolution,2025arXiv251110317K,,0,0,success
Curious Case of CGRaBS J0211+1051: Observational Evidence of Lepto-Hadronic Origin of High-Energy Emission?,2025arXiv251110329C,,0,0,success
Alfven Waves in Partially Ionised Solar Steady-State Plasmas,2025SoPh..300..155A,"Alshehri, Nada F.: Plasma Dynamics Group, School of Mathematical and Physical Sciences, The University of Sheffield, Hicks Building, Hounsfield Road, S3 7RH, Sheffield, UK ; Department of Mathematics, College of Sciences, King Khalid University, 61413, Abha, Saudi Arabia ;; Ballai, Istvan: Plasma Dynamics Group, School of Mathematical and Physical Sciences, The University of Sheffield, Hicks Building, Hounsfield Road, S3 7RH, Sheffield, UK ;; Verth, Gary: Plasma Dynamics Group, School of Mathematical and Physical Sciences, The University of Sheffield, Hicks Building, Hounsfield Road, S3 7RH, Sheffield, UK ;; Fedun, Viktor: Plasma Dynamics Group, Department of Automatic Control and Systems Engineering, The University of Sheffield, Mappin Street, S1 3JD, Sheffield, UK ;",0,0,success
Using the Cherenkov Telescope onboard EUSO-SPB2 for Target of Opportunity searches of very high energy neutrino sources,2025arXiv251110332H,,0,0,success
A predictive framework for realistic star planet radio emission in compact systems,2025arXiv251110350C,,0,0,success
Ginnungagap -- a massively parallel cosmological initial conditions generator,2025arXiv251110353P,,2,1,success
Analysis of the magnetic fields in massive young stellar objects with masers,2025A&AT...34..415P,,0,0,success
GalaxyClusters from the DESILegacy ImagingSurveys. III.Star-forming Fraction of Brightest Cluster Galaxies,2025MNRAS.544.3350L,"Liu, Shufei: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China;; Zou, Hu: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China; Gou, Jinfu: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China; Guo, Weijian: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; Li, Niu: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; Li, Wenxiong: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; Singh, Gaurav: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; Song, Haoming: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China; Sui, Jipeng: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China; Tan, Xi: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China; Xiao, Yunao: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, China; Zhang, Jingyi: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China; Feng, Lu: National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100101, China",0,0,success
A precessing magnetic jet as the engine of GRB 250702B,2025arXiv251109850A,,0,0,success
Modeling the Contact Surfaces Formed by Pebble Collisions: Application to Formation of Comet 67P/Churyumov--Gerasimenko,2025arXiv251109835T,,0,0,success
Think inside the box: cosmic variance and large-scale conformity of high-redshift massive galaxies in the FLAMINGO simulations,2025arXiv251109618L,,2,1,success
Mock Observations for the CSST Mission: End-to-End Performance Modeling of Optical System,2025arXiv251106936B,,0,0,success
Changing-Look AGN Powered By Disk Tearing,2025arXiv251109626K,,1,1,success
A Submillimeter Survey of CS Excitation in Protoplanetary Disks: Evidence of X-ray-Driven Sulfur Chemistry,2025arXiv251109628L,,1,0,success
Dark Photons in the Radio Sky: I. Resonant Conversions in Halos,2025arXiv251109630B,,1,0,success
Prebiotic Chemistry Insights for Dragonfly: Thermodynamics of Amino Acid Synthesis in Selk Crater on Titan,2025PSJ.....6..284M,"Madan, Ishaan: Department of Earth, Atmospheric, and Planetary Sciences, Purdue University, West Lafayette, IN 47907, USA; Pearce, Ben K. D.: Department of Earth, Atmospheric, and Planetary Sciences, Purdue University, West Lafayette, IN 47907, USA",0,0,success
Dark Photons in the Radio Sky: II. Resonant Conversions in the Intergalactic Medium,2025arXiv251109637B,,0,0,success
The SEEDZ Simulations: Methodology and First Results on Massive Black Hole Seeding and Early Galaxy Growth,2025arXiv251109640P,,2,1,success
Chandra and HST Observations of Radio-Selected (Wandering) Massive Black Hole Candidates in Dwarf Galaxies,2025arXiv251109641S,,1,1,success
statmorph-lsst: Quantifying and correcting morphological biases in galaxy surveys,2025arXiv251109644S,,1,1,success
"Fractional Dynamics in Galactic Nuclei: Non-Local Transport, Transient Phenomena and the Nullification of the Schwarzschild Barrier",2025arXiv251109648A,,0,0,success
The origin of scatter in the X-ray luminosity - halo mass relation of galaxy clusters,2025arXiv251109649B,,0,0,success
Analysis of the TAIGA-HiSCORE Data Using the Latent Space of Autoencoders,2025arXiv251109655D,,0,0,success
Measuring the Dark Matter Self-Interaction Cross-Section with Deep Compact Clustering for Robust Machine Learning Inference,2025arXiv251109660T,,0,0,success
glitterin: Towards Replacing the Role of Lorenz-Mie Theory in Astronomy Using Neural Networks Trained on Light Scattering of Irregularly Shaped Grains,2025arXiv251109668L,,0,0,success
Planetary architectures under the influence of a stellar binary,2025arXiv251109676A,,0,0,success
Analyzing Exoplanet Transits Observed with the WFC3/UVIS G280 Grism,2025arXiv251109694A,,0,0,success
Towards a Machine Learning Solution for Hubble Tension: Physics-Informed Neural Network (PINN) Analysis of Tsallis Holographic Dark Energy in Presence of Neutrinos,2025EPJC...85.1301Y,"Yarahmadi, Muhammad: Department of Physics, Lorestan University, Khoramabad, Iran ;; Salehi, Amin: Department of Physics, Lorestan University, Khoramabad, Iran ;",0,0,success
Simulated Real-Time Testing of the Prototype Implementation of the SOFIE Model: The 2025 Space Weather Prediction Testbed Exercise,2025arXiv251109716L,,0,0,success
Type Ia supernova feedback effects on globular clusters of different masses,2025arXiv251109719L,,0,0,success
"PEPSI Investigation, Retrieval, and Atlas of Numerous Giant Atmospheres (PIRANGA). IV. High-Resolution Phased-Resolved Spectroscopy of The Ultra Hot Jupiter KELT-20 b",2025arXiv251109720B,,0,0,success
Towards model-free stellar chemical abundances. Potential applications in the search for chemically peculiar stars in large spectroscopic surveys,2025arXiv251109733S,,0,0,success
"Seasonal and Diurnal Variability of Atmospheric Pressure in Jezero Crater, Mars, from MEDA Measurements on the Perseverance Rover",2025arXiv251109743B,,0,0,success
Searching for Long-Period Radio Transients in ASKAP EMU Data with 10-Second Imaging,2025MNRAS.tmp.1937L,"Lee, Yu Wing Joshua: Sydney Institute for Astronomy, School of Physics, The University of Sydney, Sydney, 2006, NSW, Australia; ARC Centre of Excellence for Gravitational Wave Discovery (OzGrav), Hawthorn, 3122, Victoria, Australia; Australia Telescope National Facility, CSIRO, Space, and Astronomy, PO Box 76, Epping, 1710, NSW, Australia;; Wang, Yuanming: Centre for Astrophysics and Supercomputing, Swinburne University of Technology, John Street, Hawthorn, 3122, Australia; ARC Centre of Excellence for Gravitational Wave Discovery (OzGrav), Hawthorn, 3122, Victoria, Australia;; Caleb, Manisha: Sydney Institute for Astronomy, School of Physics, The University of Sydney, Sydney, 2006, NSW, Australia; ARC Centre of Excellence for Gravitational Wave Discovery (OzGrav), Hawthorn, 3122, Victoria, Australia; Murphy, Tara: Sydney Institute for Astronomy, School of Physics, The University of Sydney, Sydney, 2006, NSW, Australia; ARC Centre of Excellence for Gravitational Wave Discovery (OzGrav), Hawthorn, 3122, Victoria, Australia; An, Tao: Shanghai Astronomical Observatory, CAS, 80 Nandan Road, Shanghai 200030, P.R. China; State Key Laboratory of Radio Astronomy and Technology, A20 Datun Road, Chaoyang District, Beijing, P. R. China;; Das, Barnali: CSIRO, Space and Astronomy, P.O. Box 1130, Bentley WA 6102, Australia;; Dobie, Dougal: Sydney Institute for Astronomy, School of Physics, The University of Sydney, Sydney, 2006, NSW, Australia; ARC Centre of Excellence for Gravitational Wave Discovery (OzGrav), Hawthorn, 3122, Victoria, Australia;; Driessen, Laura N.: Sydney Institute for Astronomy, School of Physics, The University of Sydney, Sydney, 2006, NSW, Australia;; Kaplan, David L.: Center for Gravitation, Cosmology, and Astrophysics, Department of Physics, University of Wisconsin-Milwaukee, P.O. Box 413, Milwaukee, 53201, WI, USA;; Lenc, Emil: Australia Telescope National Facility, CSIRO, Space, and Astronomy, PO Box 76, Epping, 1710, NSW, Australia;; Pritchard, Joshua: Australia Telescope National Facility, CSIRO, Space, and Astronomy, PO Box 76, Epping, 1710, NSW, Australia;; Wadiasingh, Zorawar: Department of Astronomy, University of Maryland, College Park, MD 20742-4111, USA; Astrophysics Science Division, NASA Goddard Space Flight Center, 8800 olivebelt Road, olivebelt, MD 20771, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, olivebelt, MD 20771, USA;; Xu, Zhijun: Shanghai Astronomical Observatory, CAS, 80 Nandan Road, Shanghai 200030, P.R. China; State Key Laboratory of Radio Astronomy and Technology, A20 Datun Road, Chaoyang District, Beijing, P. R. China;",0,0,success
Simulating the Diffuse Neutrino Emission from the Milky Way with GALPROP,2025arXiv251109777M,,1,1,success
Extending the Frontier of Spatially-Resolved Supermassive Black Hole Mass Measurements to at $1\lesssim z\lesssim2$: Simulations with ELT/MICADO High-Resolution Mass Models and HARMONI Integral-Field Stellar Kinematics,2025arXiv251110427N,,0,0,success
Discovery of an X-ray bridge between the comma-shaped gas and the main cluster in MCXC J0157.4-0550,2025PASJ..tmp..128Y,"Yang, Chong: Physics Program, Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Okabe, Nobuhiro: Physics Program, Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Hiroshima Astrophysical Science Center, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Core Research for Energetic Universe, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan;; Fukazawa, Yasushi: Physics Program, Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Hiroshima Astrophysical Science Center, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Core Research for Energetic Universe, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan",0,0,success
How much can we learn from resolved stellar kinematics of galactic haloes using action-based dynamical models?,2025arXiv251110445G,,0,0,success
Correlations of ALMA CO(2-1) with JWST mid-infrared fluxes down to scale of $\lesssim$100 parsec in nearby star-forming galaxies from PHANGS,2025arXiv251110464J,,0,0,success
TESS Investigation -- Demographics of Young Exoplanets (TI-DYE) IV: a Jovian radius planet orbiting a 34 Myr Sun-like star in the Vela association,2026AJ....171...20B,"Barber, Madyson G.: Department of Physics and Astronomy, The University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, USA; Mann, Andrew W.: Department of Physics and Astronomy, The University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, USA; Vanderburg, Andrew: Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA; Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA; Barkaoui, Khalid: Instituto de Astrofísica de Canarias (IAC), E-38200, La Laguna, Tenerife, Spain; Astrobiology Research Unit, Université de Liège, B-4000 Liège, Belgium; Department of Earth, Atmospheric and Planetary Science, Massachusetts Institute of Technology, Cambridge, MA 02139, USA; Collins, Karen A.: Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA; Carrazco-Gaxiola, Sebastian: Department of Physics and Astronomy, Georgia State University, Atlanta, GA 30302, USA; RECONS Institute, Chambersburg, PA 17201, USA; Evans, Phil: Phil Evans, El Sauce Observatory, Coquimbo Province, Chile; Fields, Matthew J.: Department of Physics and Astronomy, The University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, USA; Gillon, Michaël: Astrobiology Research Unit, Université de Liège, B-4000 Liège, Belgium; Henry, Todd J.: RECONS Institute, Chambersburg, PA 17201, USA; Hesse, Katharine M.: Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA; Jao, Wei-Chun: Department of Physics and Astronomy, Georgia State University, Atlanta, GA 30302, USA; Jehin, Emmanuel: Space Sciences, Technologies and Astrophysics Research (STAR) Institute, Université de Liège, B-4000 Liège, Belgium; Jenkins, Sydney: Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA; Johns, Tim: Department of Physics and Astronomy, Georgia State University, Atlanta, GA 30302, USA; RECONS Institute, Chambersburg, PA 17201, USA; Rodriguez, David R.: Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA; Schwarz, Richard P.: Center for Astrophysics ∣ Harvard &amp; Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA; Storch, William C.: Department of Physics and Astronomy, The University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, USA; Watkins, Cristilyn N.: Bozeman, MT 59718, USA; Wilkin, Francis P.: Department of Physics and Astronomy, Union College, 807 Union Street, Schenectady, NY 12308, USA",0,0,success
